region_code,region,item,element,unit,year,amount
053,Australia and New Zealand,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
053,Australia and New Zealand,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
053,Australia and New Zealand,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
053,Australia and New Zealand,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
053,Australia and New Zealand,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
053,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",Value,%,Y2019,3.2
053,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",Value,%,Y2019,3.2
053,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2019,1.0
053,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2019,1.0
199,Least Developed Countries (LDCs),"Prevalence of unaffordability (PUA), percent",Value,%,Y2019,65.2
199,Least Developed Countries (LDCs),"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2019,689.5
432,Land Locked Developing Countries (LLDCs),"Prevalence of unaffordability (PUA), percent",Value,%,Y2019,51.9
432,Land Locked Developing Countries (LLDCs),"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2019,274.1
722,Small Island Developing States (SIDS),"Prevalence of unaffordability (PUA), percent",Value,%,Y2019,44.7
722,Small Island Developing States (SIDS),"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2019,31.6
901,Low Income Food Deficit Countries (LIFDCs),"Prevalence of unaffordability (PUA), percent",Value,%,Y2019,65.7
901,Low Income Food Deficit Countries (LIFDCs),"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2019,631.8
904,Low-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,3.07
904,Low-income economies,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
904,Low-income economies,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
904,Low-income economies,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
904,Low-income economies,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
904,Low-income economies,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
904,Low-income economies,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
904,Low-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2019,70.3
904,Low-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2019,72.3
904,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2019,464.2
904,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2019,477.4
905,Lower-middle-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,3.33
905,Lower-middle-income economies,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
905,Lower-middle-income economies,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
905,Lower-middle-income economies,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
905,Lower-middle-income economies,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
905,Lower-middle-income economies,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
905,Lower-middle-income economies,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
905,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2019,51.7
905,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2019,52.7
905,Lower-middle-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2019,1514.4
905,Lower-middle-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2019,1634.7
903,High-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,3.16
903,High-income economies,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
903,High-income economies,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
903,High-income economies,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
903,High-income economies,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
903,High-income economies,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
903,High-income economies,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
903,High-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2019,6.9
903,High-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2019,7.5
903,High-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2019,96.5
903,High-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2019,93.3
906,Upper-middle-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,3.57
906,Upper-middle-income economies,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
906,Upper-middle-income economies,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
906,Upper-middle-income economies,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
906,Upper-middle-income economies,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
906,Upper-middle-income economies,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
906,Upper-middle-income economies,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2019,0.0
906,Upper-middle-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2019,25.5
906,Upper-middle-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2019,24.2
906,Upper-middle-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2019,713.5
906,Upper-middle-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2019,672.6
001,World,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,3.43
001,World,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
001,World,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
001,World,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
001,World,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
001,World,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
001,World,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
001,World,"Prevalence of unaffordability (PUA), percent",Value,%,Y2020,36.9
001,World,"Prevalence of unaffordability (PUA), percent",Value,%,Y2020,38.1
001,World,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2020,2911.4
001,World,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2020,3001.7
002,Africa,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,3.32
002,Africa,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
002,Africa,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
002,Africa,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
002,Africa,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
002,Africa,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
002,Africa,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
002,Africa,"Prevalence of unaffordability (PUA), percent",Value,%,Y2020,65.2
002,Africa,"Prevalence of unaffordability (PUA), percent",Value,%,Y2020,65.1
002,Africa,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2020,900.1
002,Africa,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2020,898.7
014,Eastern Africa,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,3.33
014,Eastern Africa,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
014,Eastern Africa,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
014,Eastern Africa,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
014,Eastern Africa,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
014,Eastern Africa,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
014,Eastern Africa,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
014,Eastern Africa,"Prevalence of unaffordability (PUA), percent",Value,%,Y2020,73.4
014,Eastern Africa,"Prevalence of unaffordability (PUA), percent",Value,%,Y2020,73.2
014,Eastern Africa,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2020,331.4
014,Eastern Africa,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2020,330.2
017,Middle Africa,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,3.4
017,Middle Africa,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
017,Middle Africa,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
017,Middle Africa,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
017,Middle Africa,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
017,Middle Africa,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
017,Middle Africa,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
017,Middle Africa,"Prevalence of unaffordability (PUA), percent",Value,%,Y2020,78.2
017,Middle Africa,"Prevalence of unaffordability (PUA), percent",Value,%,Y2020,78.8
017,Middle Africa,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2020,146.9
017,Middle Africa,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2020,148.1
015,Northern Africa,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,3.44
015,Northern Africa,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
015,Northern Africa,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
015,Northern Africa,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
015,Northern Africa,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
015,Northern Africa,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
015,Northern Africa,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
015,Northern Africa,"Prevalence of unaffordability (PUA), percent",Value,%,Y2020,36.6
015,Northern Africa,"Prevalence of unaffordability (PUA), percent",Value,%,Y2020,36.1
015,Northern Africa,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2020,93.7
015,Northern Africa,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2020,92.5
746,Northern Africa (excluding Sudan),"Prevalence of unaffordability (PUA), percent",Value,%,Y2020,31.4
746,Northern Africa (excluding Sudan),"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2020,65.8
018,Southern Africa,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,3.43
018,Southern Africa,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
018,Southern Africa,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
018,Southern Africa,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
018,Southern Africa,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
018,Southern Africa,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
018,Southern Africa,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2020,0.0
018,Southern Africa,"Prevalence of unaffordability (PUA), percent",Value,%,Y2020,62.4
018,Southern Africa,"Prevalence of unaffordability (PUA), percent",Value,%,Y2020,62.6
